,timestamp,type,player,payload.object_ids,payload.sequence,payload.amount,payload.unit_id,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command
20,0:00:05.577000,MOVE,2,[129171456],5577,,,,,,17.58333396911621,62.58333206176758,,,,,,,,,,,,,,,,,,,
21,0:00:05.772000,MOVE,1,[153812992],5772,,,,,,83.57291412353516,85.61458587646484,,,,,,,,,,,,,,,,,,,
22,0:00:05.772000,MOVE,1,[153812992],5772,,,,,,81.96875,86.67708587646484,,,,,,,,,,,,,,,,,,,
23,0:00:05.980000,MOVE,1,[153812992],5980,,,,,,82.09375,86.92708587646484,,,,,,,,,,,,,,,,,,,
24,0:00:06.591000,MOVE,2,[153681920],6591,,,,,,41.71875,67.05208587646484,,,,,,,,,,,,,,,,,,,
25,0:00:06.799000,MOVE,1,[153747456],6799,,,,,,92.32291412353516,92.82291412353516,,,,,,,,,,,,,,,,,,,
26,0:00:06.994000,MOVE,1,[153747456],6994,,,,,,91.66666412353516,93.41666412353516,,,,,,,,,,,,,,,,,,,
27,0:00:07.202000,MOVE,1,[153747456],7202,,,,,,91.60416412353516,93.52083587646484,,,,,,,,,,,,,,,,,,,
28,0:00:07.605000,MOVE,2,"[154075136, 153944064]",7605,,,,,,37.79166793823242,77.83333587646484,,,,,,,,,,,,,,,,,,,
29,0:00:07.813000,MOVE,1,[129040384],7813,,,,,,86.38541412353516,54.17708206176758,,,,,,,,,,,,,,,,,,,
30,0:00:08.008000,MOVE,1,[129040384],8008,,,,,,87.13541412353516,57.17708206176758,,,,,,,,,,,,,,,,,,,
31,0:00:08.619000,MOVE,2,[129171456],8619,,,,,,0.5,84.0,,,,,,,,,,,,,,,,,,,
32,0:00:08.827000,DE_QUEUE,1,[1935],8827,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
33,0:00:09.022000,DE_QUEUE,1,[1935],9022,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
34,0:00:09.022000,DE_QUEUE,2,[1942],9022,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
35,0:00:09.230000,DE_QUEUE,1,[1935],9230,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
36,0:00:09.438000,DE_QUEUE,2,[1942],9438,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
37,0:00:09.633000,MOVE,1,[154009600],9633,,,,,,96.22916412353516,73.35416412353516,,,,,,,,,,,,,,,,,,,
38,0:00:09.841000,MOVE,1,[154009600],9841,,,,,,96.28125,73.11458587646484,,,,,,,,,,,,,,,,,,,
39,0:00:10.049000,MOVE,1,[154009600],10049,,,,,,96.28125,73.23958587646484,,,,,,,,,,,,,,,,,,,
40,0:00:10.049000,MOVE,2,[153878528],10049,,,,,,21.47916603088379,50.60416793823242,,,,,,,,,,,,,,,,,,,
41,0:00:10.049000,MOVE,2,[153878528],10049,,,,,,21.3125,50.52083206176758,,,,,,,,,,,,,,,,,,,
42,0:00:10.244000,MOVE,2,[153878528],10244,,,,,,21.13541603088379,50.38541793823242,,,,,,,,,,,,,,,,,,,
43,0:00:11.063000,MOVE,1,[153616384],11063,,,,,,98.16666412353516,74.5,,,,,,,,,,,,,,,,,,,
44,0:00:11.258000,MOVE,1,[153616384],11258,,,,,,98.35416412353516,74.3125,,,,,,,,,,,,,,,,,,,
45,0:00:12.077000,ORDER,2,"[128974847, 128647168, 128516096]",12077,,,,,,21.375154495239258,51.67229461669922,2348.0,,,,,,,,,,,,,,,,,,
46,0:00:12.480000,MOVE,2,[153878528],12480,,,,,,21.20833396911621,50.33333206176758,,,,,,,,,,,,,,,,,,,
47,0:00:13.299000,MOVE,2,[153681920],13299,,,,,,34.90625,51.82291793823242,,,,,,,,,,,,,,,,,,,
48,0:00:14.508000,MOVE,2,[153944064],14508,,,,,,45.79166793823242,62.45833206176758,,,,,,,,,,,,,,,,,,,
49,0:00:15.119000,MOVE,1,[129040384],15119,,,,,,101.91666412353516,50.0,,,,,,,,,,,,,,,,,,,
50,0:00:15.327000,MOVE,1,[129040384],15327,,,,,,100.94791412353516,51.53125,,,,,,,,,,,,,,,,,,,
51,0:00:15.327000,MOVE,2,[129171456],15327,,,,,,2.3958332538604736,66.22916412353516,,,,,,,,,,,,,,,,,,,
52,0:00:15.522000,MOVE,2,[129171456],15522,,,,,,1.34375,63.01041793823242,,,,,,,,,,,,,,,,,,,
53,0:00:15.938000,MOVE,2,[129171456],15938,,,,,,0.5,60.0,,,,,,,,,,,,,,,,,,,
54,0:00:16.549000,MOVE,1,[154009600],16549,,,,,,96.39583587646484,73.35416412353516,,,,,,,,,,,,,,,,,,,
55,0:00:16.952000,GATHER_POINT,2,[1942],16952,,,,,,21.20833396911621,50.33333206176758,2348.0,1060.0,,,,,,,,,,,,,,,,,
56,0:00:17.147000,GATHER_POINT,1,[1935],17147,,,,,,96.28125,73.23958587646484,2350.0,1060.0,,,,,,,,,,,,,,,,,
57,0:00:17.563000,MOVE,2,[153878528],17563,,,,,,21.0625,50.14583206176758,,,,,,,,,,,,,,,,,,,
58,0:00:17.758000,MOVE,1,[153616384],17758,,,,,,95.91666412353516,75.375,,,,,,,,,,,,,,,,,,,
59,0:00:17.966000,MOVE,1,[153616384],17966,,,,,,95.82291412353516,75.32291412353516,,,,,,,,,,,,,,,,,,,
60,0:00:18.577000,MOVE,1,[129040384],18577,,,,,,102.69791412353516,54.78125,,,,,,,,,,,,,,,,,,,
61,0:00:18.772000,MOVE,1,[129040384],18772,,,,,,104.58333587646484,54.91666793823242,,,,,,,,,,,,,,,,,,,
62,0:00:18.980000,MOVE,2,[153681920],18980,,,,,,19.71875,50.76041793823242,,,,,,,,,,,,,,,,,,,
63,0:00:19.188000,MOVE,2,[153681920],19188,,,,,,18.92708396911621,50.21875,,,,,,,,,,,,,,,,,,,
64,0:00:20.813000,MOVE,2,[153944064],20813,,,,,,41.34375,55.38541793823242,,,,,,,,,,,,,,,,,,,
65,0:00:21.619000,MOVE,2,[154075136],21619,,,,,,46.11198043823242,74.7421875,,,,,,,,,,,,,,,,,,,
66,0:00:22.633000,ORDER,1,"[128843775, 128385024, 128253952]",22633,,,,,,96.28125,73.23958587646484,2350.0,,,,,,,,,,,,,,,,,,
67,0:00:22.633000,MOVE,2,[129171456],22633,,,,,,0.5,49.0,,,,,,,,,,,,,,,,,,,
68,0:00:22.633000,MOVE,2,[129171456],22633,,,,,,0.5,48.0,,,,,,,,,,,,,,,,,,,
69,0:00:23.244000,MOVE,1,[154009600],23244,,,,,,97.6875,73.4375,,,,,,,,,,,,,,,,,,,
70,0:00:23.855000,MOVE,1,[129040384],23855,,,,,,115.89583587646484,59.52083206176758,,,,,,,,,,,,,,,,,,,
71,0:00:23.855000,GATHER_POINT,2,[1942],23855,,,,,,21.20833396911621,50.33333206176758,2348.0,1060.0,,,,,,,,,,,,,,,,,
72,0:00:24.869000,SPECIAL,2,"[502528, 502016]",24869,,,,,,,,1942.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,
73,0:00:25.077000,MOVE,1,[153812992],25077,,,,,,82.80208587646484,77.30208587646484,,,,,,,,,,,,,,,,,,,
74,0:00:26.091000,MOVE,1,[153812992],26091,,,,,,79.80208587646484,78.71875,,,,,,,,,,,,,,,,,,,
75,0:00:26.299000,MOVE,1,[153812992],26299,,,,,,79.09375,71.84375,,,,,,,,,,,,,,,,,,,
76,0:00:26.494000,MOVE,1,[153812992],26494,,,,,,81.67708587646484,67.26041412353516,,,,,,,,,,,,,,,,,,,
77,0:00:26.494000,BACK_TO_WORK,2,[1942],26494,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0:00:26.494000,BACK_TO_WORK,2,[1942],26494,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0:00:26.702000,MOVE,1,[153812992],26702,,,,,,85.34375,68.80208587646484,,,,,,,,,,,,,,,,,,,
80,0:00:26.702000,BACK_TO_WORK,2,[1942],26702,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0:00:27.105000,MOVE,1,[153812992],27105,,,,,,86.0,76.41666412353516,,,,,,,,,,,,,,,,,,,
82,0:00:27.313000,MOVE,1,[153812992],27313,,,,,,87.04166412353516,80.29166412353516,,,,,,,,,,,,,,,,,,,
83,0:00:27.508000,MOVE,1,[153812992],27508,,,,,,90.08333587646484,80.875,,,,,,,,,,,,,,,,,,,
84,0:00:27.508000,MOVE,2,[153812992],27508,,,,,,2.3020832538604736,48.13541793823242,,,,,,,,,,,,,,,,,,,
85,0:00:27.716000,MOVE,1,[153812992],27716,,,,,,94.60416412353516,79.0625,,,,,,,,,,,,,,,,,,,
86,0:00:28.119000,DE_QUEUE,2,[1942],28119,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
87,0:00:28.327000,DE_QUEUE,2,[1942],28327,1.0,83.0,Villager,,,,,,,,,,,,,,,,,,,,,,,
88,0:00:28.522000,MOVE,1,[153747456],28522,,,,,,84.59375,93.51041412353516,,,,,,,,,,,,,,,,,,,
89,0:00:28.730000,GATHER_POINT,2,[1942],28730,,,,,,21.20833396911621,50.33333206176758,2348.0,1060.0,,,,,,,,,,,,,,,,,
90,0:00:28.938000,MOVE,1,[153747456],28938,,,,,,78.85416412353516,94.9375,,,,,,,,,,,,,,,,,,,
91,0:00:29.133000,MOVE,1,[153747456],29133,,,,,,74.22916412353516,91.1875,,,,,,,,,,,,,,,,,,,
92,0:00:29.341000,MOVE,1,[153747456],29341,,,,,,70.32291412353516,85.28125,,,,,,,,,,,,,,,,,,,
93,0:00:29.341000,MOVE,2,[153681920],29341,,,,,,20.34375,50.63541793823242,,,,,,,,,,,,,,,,,,,
94,0:00:29.549000,MOVE,1,[153681920],29549,,,,,,65.16666412353516,77.625,,,,,,,,,,,,,,,,,,,
95,0:00:29.549000,MOVE,2,[153681920],29549,,,,,,20.27083396911621,50.4375,,,,,,,,,,,,,,,,,,,
96,0:00:29.952000,MOVE,1,[129040384],29952,,,,,,112.26041412353516,63.92708206176758,,,,,,,,,,,,,,,,,,,
97,0:00:30.355000,MOVE,1,[129040384],30355,,,,,,113.84375,67.63541412353516,,,,,,,,,,,,,,,,,,,
98,0:00:30.966000,MOVE,2,[153944064],30966,,,,,,37.2421875,45.3203125,,,,,,,,,,,,,,,,,,,
99,0:00:31.980000,MOVE,2,[154075136],31980,,,,,,40.72916793823242,57.64583206176758,,,,,,,,,,,,,,,,,,,
100,0:00:32.383000,ORDER,1,[128843775],32383,,,,,,97.6875,73.4375,2350.0,,,,,,,,,,,,,,,,,,
101,0:00:32.591000,ORDER,1,[128843775],32591,,,,,,97.6875,73.4375,2350.0,,,,,,,,,,,,,,,,,,
102,0:00:32.799000,ORDER,1,[128843775],32799,,,,,,97.6875,73.4375,2350.0,,,,,,,,,,,,,,,,,,
103,0:00:32.994000,GATHER_POINT,1,[1935],32994,,,,,,97.6875,73.4375,2350.0,1060.0,,,,,,,,,,,,,,,,,
104,0:00:33.605000,MOVE,1,[153616384],33605,,,,,,96.38541412353516,73.67708587646484,,,,,,,,,,,,,,,,,,,
105,0:00:33.605000,MOVE,2,[153944064],33605,,,,,,33.59375,42.59375,,,,,,,,,,,,,,,,,,,
106,0:00:34.827000,MOVE,2,[129171456],34827,,,,,,8.885416984558105,35.51041793823242,,,,,,,,,,,,,,,,,,,
107,0:00:35.230000,MOVE,2,[129171456],35230,,,,,,9.03125,36.28125,,,,,,,,,,,,,,,,,,,
108,0:00:36.452000,GATHER_POINT,2,[1942],36452,,,,,,21.20833396911621,50.33333206176758,2348.0,1060.0,,,,,,,,,,,,,,,,,
109,0:00:38.077000,MOVE,2,[153681920],38077,,,,,,20.33333396911621,50.58333206176758,,,,,,,,,,,,,,,,,,,
110,0:00:39.091000,MOVE,1,[129040384],39091,,,,,,119.5,85.0,,,,,,,,,,,,,,,,,,,
111,0:00:39.091000,MOVE,2,[129171456],39091,,,,,,5.854166507720947,33.6875,,,,,,,,,,,,,,,,,,,
112,0:00:41.327000,MOVE,2,[153944064],41327,,,,,,34.14583206176758,41.8125,,,,,,,,,,,,,,,,,,,
113,0:00:41.522000,MOVE,1,[153944064],41522,,,,,,119.5,84.96875,,,,,,,,,,,,,,,,,,,
114,0:00:41.730000,MOVE,1,[153944064],41730,,,,,,119.5,84.8125,,,,,,,,,,,,,,,,,,,
115,0:00:42.549000,MOVE,2,[154075136],42549,,,,,,44.52083206176758,48.3125,,,,,,,,,,,,,,,,,,,
116,0:00:43.355000,MOVE,1,[153812992],43355,,,,,,81.22916412353516,67.39583587646484,,,,,,,,,,,,,,,,,,,
117,0:00:43.563000,MOVE,1,[153812992],43563,,,,,,84.17708587646484,67.17708587646484,,,,,,,,,,,,,,,,,,,
118,0:00:43.563000,MOVE,2,[129171456],43563,,,,,,12.0625,31.5625,,,,,,,,,,,,,,,,,,,
119,0:00:43.758000,MOVE,1,[129171456],43758,,,,,,85.25,71.79166412353516,,,,,,,,,,,,,,,,,,,
120,0:00:43.966000,MOVE,1,[129171456],43966,,,,,,85.51041412353516,75.88541412353516,,,,,,,,,,,,,,,,,,,
121,0:00:44.174000,MOVE,1,[129171456],44174,,,,,,87.0625,79.60416412353516,,,,,,,,,,,,,,,,,,,
122,0:00:44.369000,MOVE,1,[129171456],44369,,,,,,90.98958587646484,81.57291412353516,,,,,,,,,,,,,,,,,,,
123,0:00:44.577000,MOVE,1,[129171456],44577,,,,,,96.57291412353516,77.32291412353516,,,,,,,,,,,,,,,,,,,
124,0:00:44.980000,GATHER_POINT,2,[1942],44980,,,,,,21.20833396911621,50.33333206176758,2348.0,1060.0,,,,,,,,,,,,,,,,,
125,0:00:45.799000,MOVE,1,[153747456],45799,,,,,,78.30208587646484,102.05208587646484,,,,,,,,,,,,,,,,,,,
126,0:00:45.994000,MOVE,1,[153747456],45994,,,,,,81.97916412353516,106.10416412353516,,,,,,,,,,,,,,,,,,,
127,0:00:46.202000,MOVE,1,[153747456],46202,,,,,,90.53125,105.11458587646484,,,,,,,,,,,,,,,,,,,
128,0:00:46.397000,MOVE,1,[153747456],46397,,,,,,96.875,100.16666412353516,,,,,,,,,,,,,,,,,,,
129,0:00:46.397000,MOVE,2,[153747456],46397,,,,,,14.864583015441895,30.86458396911621,,,,,,,,,,,,,,,,,,,
130,0:00:47.008000,MOVE,1,[153747456],47008,,,,,,106.73958587646484,85.32291412353516,,,,,,,,,,,,,,,,,,,
131,0:00:47.008000,MOVE,2,[153747456],47008,,,,,,16.26041603088379,30.96875,,,,,,,,,,,,,,,,,,,
132,0:00:48.022000,MOVE,1,[129040384],48022,,,,,,116.28385162353516,88.98697662353516,,,,,,,,,,,,,,,,,,,
133,0:00:48.230000,MOVE,1,[129040384],48230,,,,,,117.22916412353516,88.64583587646484,,,,,,,,,,,,,,,,,,,
134,0:00:48.438000,MOVE,2,[153944064],48438,,,,,,28.85416603088379,38.6875,,,,,,,,,,,,,,,,,,,
135,0:00:49.452000,MOVE,2,[129171456],49452,,,,,,33.97916793823242,36.9375,,,,,,,,,,,,,,,,,,,
136,0:00:50.869000,MOVE,1,[129171456],50869,,,,,,119.5,94.0,,,,,,,,,,,,,,,,,,,
137,0:00:51.077000,MOVE,1,[129171456],51077,,,,,,119.5,94.0,,,,,,,,,,,,,,,,,,,
138,0:00:51.077000,MOVE,2,[154075136],51077,,,,,,41.91666793823242,47.91666793823242,,,,,,,,,,,,,,,,,,,
139,0:00:51.272000,MOVE,1,[154075136],51272,,,,,,119.5,92.0,,,,,,,,,,,,,,,,,,,
140,0:00:52.091000,MOVE,2,[129171456],52091,,,,,,23.63541603088379,32.71875,,,,,,,,,,,,,,,,,,,
141,0:00:52.702000,MOVE,2,[129171456],52702,,,,,,23.65625,32.36458206176758,,,,,,,,,,,,,,,,,,,
142,0:00:53.716000,MOVE,1,[153616384],53716,,,,,,97.75,73.5,,,,,,,,,,,,,,,,,,,
143,0:00:53.716000,MOVE,1,[153616384],53716,,,,,,97.75,73.5,,,,,,,,,,,,,,,,,,,
144,0:00:53.716000,MOVE,2,[153616384],53716,,,,,,22.5,33.29166793823242,,,,,,,,,,,,,,,,,,,
145,0:00:54.522000,ORDER,1,"[164102143, 128778240, 128253952, 128385024, 164298752]",54522,,,,,,96.5296401977539,73.4034194946289,2344.0,,,,,,,,,,,,,,,,,,
146,0:00:55.133000,MOVE,1,[129040384],55133,,,,,,119.5,86.0,,,,,,,,,,,,,,,,,,,
147,0:00:55.952000,MOVE,1,[129040384],55952,,,,,,119.5,84.0,,,,,,,,,,,,,,,,,,,
148,0:00:56.147000,MOVE,1,[129040384],56147,,,,,,119.5,84.0,,,,,,,,,,,,,,,,,,,
149,0:00:56.355000,MOVE,1,[129040384],56355,,,,,,119.5,84.0,,,,,,,,,,,,,,,,,,,
150,0:00:56.966000,MOVE,2,[153681920],56966,,,,,,20.46875,50.38541793823242,,,,,,,,,,,,,,,,,,,
151,0:00:57.174000,MOVE,2,[153681920],57174,,,,,,20.44791603088379,50.28125,,,,,,,,,,,,,,,,,,,
152,0:00:57.772000,MOVE,2,[129171456],57772,,,,,,28.35677146911621,33.20573043823242,,,,,,,,,,,,,,,,,,,
153,0:00:57.980000,MOVE,2,[129171456],57980,,,,,,28.35677146911621,33.20573043823242,,,,,,,,,,,,,,,,,,,
154,0:00:58.383000,MOVE,1,[153812992],58383,,,,,,85.69791412353516,75.69791412353516,,,,,,,,,,,,,,,,,,,
155,0:00:58.591000,MOVE,1,[153812992],58591,,,,,,85.41666412353516,78.04166412353516,,,,,,,,,,,,,,,,,,,
156,0:00:58.799000,MOVE,1,[153812992],58799,,,,,,87.03125,80.98958587646484,,,,,,,,,,,,,,,,,,,
157,0:00:58.994000,MOVE,1,[153812992],58994,,,,,,89.54166412353516,82.45833587646484,,,,,,,,,,,,,,,,,,,
158,0:00:58.994000,MOVE,2,[153812992],58994,,,,,,25.55208396911621,23.55208396911621,,,,,,,,,,,,,,,,,,,
159,0:00:59.202000,MOVE,1,[153812992],59202,,,,,,90.96875,81.92708587646484,,,,,,,,,,,,,,,,,,,
160,0:00:59.202000,MOVE,2,[153812992],59202,,,,,,25.59375,23.51041603088379,,,,,,,,,,,,,,,,,,,
161,0:00:59.605000,MOVE,1,[153812992],59605,,,,,,94.63541412353516,71.96875,,,,,,,,,,,,,,,,,,,
162,0:01:00.008000,MOVE,2,[153944064],60008,,,,,,23.59375,37.30208206176758,,,,,,,,,,,,,,,,,,,
163,0:01:00.619000,MOVE,1,[129040384],60619,,,,,,119.5,85.0,,,,,,,,,,,,,,,,,,,
164,0:01:00.827000,MOVE,1,[129040384],60827,,,,,,119.17708587646484,92.01041412353516,,,,,,,,,,,,,,,,,,,
165,0:01:01.022000,MOVE,2,[129040384],61022,,,,,,20.96875,37.13541793823242,,,,,,,,,,,,,,,,,,,
166,0:01:01.230000,MOVE,2,[129040384],61230,,,,,,18.1875,37.35416793823242,,,,,,,,,,,,,,,,,,,
167,0:01:01.633000,MOVE,2,[129040384],61633,,,,,,13.40625,39.07291793823242,,,,,,,,,,,,,,,,,,,
168,0:01:01.633000,MOVE,2,[129040384],61633,,,,,,11.75,40.75,,,,,,,,,,,,,,,,,,,
169,0:01:01.841000,MOVE,2,[129040384],61841,,,,,,11.041666984558105,42.5,,,,,,,,,,,,,,,,,,,
170,0:01:02.049000,MOVE,1,[129040384],62049,,,,,,116.52083587646484,91.5625,,,,,,,,,,,,,,,,,,,
171,0:01:02.244000,MOVE,1,[129040384],62244,,,,,,112.71875,94.51041412353516,,,,,,,,,,,,,,,,,,,
172,0:01:02.452000,MOVE,1,[129040384],62452,,,,,,106.26041412353516,92.55208587646484,,,,,,,,,,,,,,,,,,,
173,0:01:02.452000,MOVE,2,[129171456],62452,,,,,,31.6875,25.22916603088379,,,,,,,,,,,,,,,,,,,
174,0:01:02.647000,MOVE,1,[129171456],62647,,,,,,102.92708587646484,91.30208587646484,,,,,,,,,,,,,,,,,,,
175,0:01:03.869000,MOVE,2,[154075136],63869,,,,,,34.92708206176758,43.63541793823242,,,,,,,,,,,,,,,,,,,
176,0:01:04.883000,MOVE,2,[129171456],64883,,,,,,32.15625,27.28125,,,,,,,,,,,,,,,,,,,
177,0:01:05.702000,MOVE,2,[129171456],65702,,,,,,33.875,21.25,,,,,,,,,,,,,,,,,,,
178,0:01:06.924000,GATHER_POINT,2,[1942],66924,,,,,,21.20833396911621,50.33333206176758,2348.0,1060.0,,,,,,,,,,,,,,,,,
179,0:01:08.133000,MOVE,1,[129171456],68133,,,,,,101.51041412353516,99.88541412353516,,,,,,,,,,,,,,,,,,,
180,0:01:08.133000,MOVE,2,[153681920],68133,,,,,,20.21875,50.51041793823242,,,,,,,,,,,,,,,,,,,
181,0:01:08.341000,MOVE,1,[153681920],68341,,,,,,101.38541412353516,97.80208587646484,,,,,,,,,,,,,,,,,,,
182,0:01:08.341000,MOVE,2,[153681920],68341,,,,,,20.25,50.625,,,,,,,,,,,,,,,,,,,
183,0:01:08.549000,MOVE,1,[153681920],68549,,,,,,101.625,96.20833587646484,,,,,,,,,,,,,,,,,,,
184,0:01:10.577000,MOVE,2,[129171456],70577,,,,,,34.13541793823242,26.76041603088379,,,,,,,,,,,,,,,,,,,
185,0:01:10.772000,MOVE,1,[153812992],70772,,,,,,86.03125,80.44791412353516,,,,,,,,,,,,,,,,,,,
186,0:01:11.188000,MOVE,1,[153812992],71188,,,,,,89.26041412353516,81.51041412353516,,,,,,,,,,,,,,,,,,,
187,0:01:11.383000,MOVE,1,[153812992],71383,,,,,,90.41666412353516,82.41666412353516,,,,,,,,,,,,,,,,,,,
188,0:01:11.591000,MOVE,1,[153812992],71591,,,,,,95.19791412353516,74.15625,,,,,,,,,,,,,,,,,,,
189,0:01:11.994000,MOVE,2,[154075136],71994,,,,,,34.28125,39.78125,,,,,,,,,,,,,,,,,,,
190,0:01:12.202000,MOVE,2,[154075136],72202,,,,,,33.02083206176758,37.39583206176758,,,,,,,,,,,,,,,,,,,
191,0:01:12.397000,MOVE,1,[129040384],72397,,,,,,103.40625,91.44791412353516,,,,,,,,,,,,,,,,,,,
192,0:01:12.605000,MOVE,1,[129040384],72605,,,,,,104.91666412353516,88.04166412353516,,,,,,,,,,,,,,,,,,,
193,0:01:13.008000,MOVE,2,[129171456],73008,,,,,,36.96875,27.38541603088379,,,,,,,,,,,,,,,,,,,
194,0:01:15.049000,GATHER_POINT,2,[1942],75049,,,,,,20.115283966064453,50.920982360839844,2345.0,1060.0,,,,,,,,,,,,,,,,,
195,0:01:15.855000,MOVE,1,[153747456],75855,,,,,,94.0625,99.89583587646484,,,,,,,,,,,,,,,,,,,
196,0:01:16.063000,MOVE,1,[153747456],76063,,,,,,93.08333587646484,98.20833587646484,,,,,,,,,,,,,,,,,,,
197,0:01:16.258000,MOVE,1,[153747456],76258,,,,,,88.02083587646484,100.3125,,,,,,,,,,,,,,,,,,,
198,0:01:16.258000,ORDER,2,"[128974847, 164364288, 128516096, 128647168, 164102144, 153681920]",76258,,,,,,20.115283966064453,50.920982360839844,2345.0,,,,,,,,,,,,,,,,,,
199,0:01:16.466000,MOVE,1,[153747456],76466,,,,,,84.55208587646484,100.38541412353516,,,,,,,,,,,,,,,,,,,
200,0:01:16.674000,MOVE,1,[153747456],76674,,,,,,86.0625,96.5625,,,,,,,,,,,,,,,,,,,
201,0:01:16.869000,MOVE,2,[129171456],76869,,,,,,41.64583206176758,27.5625,,,,,,,,,,,,,,,,,,,
202,0:01:17.077000,MOVE,1,[129171456],77077,,,,,,88.28125,90.15625,,,,,,,,,,,,,,,,,,,
203,0:01:17.272000,MOVE,1,[129171456],77272,,,,,,84.46875,90.46875,,,,,,,,,,,,,,,,,,,
204,0:01:17.688000,MOVE,1,[129171456],77688,,,,,,88.0,83.45833587646484,,,,,,,,,,,,,,,,,,,
205,0:01:17.883000,MOVE,2,[129171456],77883,,,,,,48.71875,32.46875,,,,,,,,,,,,,,,,,,,
206,0:01:18.091000,MOVE,1,[129040384],78091,,,,,,99.04166412353516,92.91666412353516,,,,,,,,,,,,,,,,,,,
207,0:01:18.299000,MOVE,1,[129040384],78299,,,,,,98.83333587646484,94.20833587646484,,,,,,,,,,,,,,,,,,,
208,0:01:18.702000,MOVE,2,[129040384],78702,,,,,,45.09375,33.17708206176758,,,,,,,,,,,,,,,,,,,
209,0:01:19.105000,MOVE,1,[129040384],79105,,,,,,100.09375,92.76041412353516,,,,,,,,,,,,,,,,,,,
210,0:01:19.313000,MOVE,1,[129040384],79313,,,,,,98.96875,94.71875,,,,,,,,,,,,,,,,,,,
211,0:01:19.508000,MOVE,1,[129040384],79508,,,,,,98.26041412353516,95.55208587646484,,,,,,,,,,,,,,,,,,,
