,timestamp,type,param,player,payload.object_ids,payload.amount,payload.unit_id,payload.sequence,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command,payload.message
39,0 days 00:00:11.063000,Move,,1,[153616384],,,11063.0,,,,98.16666412353516,74.5,,,,,,,,,,,,,,,,,,,,
40,0 days 00:00:11.258000,Move,,1,[153616384],,,11258.0,,,,98.35416412353516,74.3125,,,,,,,,,,,,,,,,,,,,
45,0 days 00:00:15.119000,Move,,1,[129040384],,,15119.0,,,,101.91666412353516,50.0,,,,,,,,,,,,,,,,,,,,
46,0 days 00:00:15.327000,Move,,1,[129040384],,,15327.0,,,,100.94791412353516,51.53125,,,,,,,,,,,,,,,,,,,,
50,0 days 00:00:16.549000,Move,,1,[154009600],,,16549.0,,,,96.39583587646484,73.35416412353516,,,,,,,,,,,,,,,,,,,,
52,0 days 00:00:17.147000,Gather Point,Goat,1,[1935],,,17147.0,,,,96.28125,73.23958587646484,2350.0,1060.0,,,,,,,,,,,,,,,,,,
54,0 days 00:00:17.758000,Move,,1,[153616384],,,17758.0,,,,95.91666412353516,75.375,,,,,,,,,,,,,,,,,,,,
55,0 days 00:00:17.966000,Move,,1,[153616384],,,17966.0,,,,95.82291412353516,75.32291412353516,,,,,,,,,,,,,,,,,,,,
56,0 days 00:00:18.577000,Move,,1,[129040384],,,18577.0,,,,102.69791412353516,54.78125,,,,,,,,,,,,,,,,,,,,
57,0 days 00:00:18.772000,Move,,1,[129040384],,,18772.0,,,,104.58333587646484,54.91666793823242,,,,,,,,,,,,,,,,,,,,
62,0 days 00:00:22.633000,Gather,Goat,1,"[128843775, 128385024, 128253952]",,,22633.0,,,,96.28125,73.23958587646484,2350.0,,,,,,,,,,,,,,,,,,,
65,0 days 00:00:23.244000,Move,,1,[154009600],,,23244.0,,,,97.6875,73.4375,,,,,,,,,,,,,,,,,,,,
66,0 days 00:00:23.855000,Move,,1,[129040384],,,23855.0,,,,115.89583587646484,59.52083206176758,,,,,,,,,,,,,,,,,,,,
69,0 days 00:00:25.077000,Move,,1,[153812992],,,25077.0,,,,82.80208587646484,77.30208587646484,,,,,,,,,,,,,,,,,,,,
70,0 days 00:00:26.091000,Move,,1,[153812992],,,26091.0,,,,79.80208587646484,78.71875,,,,,,,,,,,,,,,,,,,,
71,0 days 00:00:26.299000,Move,,1,[153812992],,,26299.0,,,,79.09375,71.84375,,,,,,,,,,,,,,,,,,,,
72,0 days 00:00:26.494000,Move,,1,[153812992],,,26494.0,,,,81.67708587646484,67.26041412353516,,,,,,,,,,,,,,,,,,,,
75,0 days 00:00:26.702000,Move,,1,[153812992],,,26702.0,,,,85.34375,68.80208587646484,,,,,,,,,,,,,,,,,,,,
77,0 days 00:00:27.105000,Move,,1,[153812992],,,27105.0,,,,86.0,76.41666412353516,,,,,,,,,,,,,,,,,,,,
78,0 days 00:00:27.313000,Move,,1,[153812992],,,27313.0,,,,87.04166412353516,80.29166412353516,,,,,,,,,,,,,,,,,,,,
79,0 days 00:00:27.508000,Move,,1,[153812992],,,27508.0,,,,90.08333587646484,80.875,,,,,,,,,,,,,,,,,,,,
81,0 days 00:00:27.716000,Move,,1,[153812992],,,27716.0,,,,94.60416412353516,79.0625,,,,,,,,,,,,,,,,,,,,
84,0 days 00:00:28.522000,Move,,1,[153747456],,,28522.0,,,,84.59375,93.51041412353516,,,,,,,,,,,,,,,,,,,,
86,0 days 00:00:28.938000,Move,,1,[153747456],,,28938.0,,,,78.85416412353516,94.9375,,,,,,,,,,,,,,,,,,,,
87,0 days 00:00:29.133000,Move,,1,[153747456],,,29133.0,,,,74.22916412353516,91.1875,,,,,,,,,,,,,,,,,,,,
88,0 days 00:00:29.341000,Move,,1,[153747456],,,29341.0,,,,70.32291412353516,85.28125,,,,,,,,,,,,,,,,,,,,
90,0 days 00:00:29.549000,Move,,1,[153681920],,,29549.0,,,,65.16666412353516,77.625,,,,,,,,,,,,,,,,,,,,
92,0 days 00:00:29.952000,Move,,1,[129040384],,,29952.0,,,,112.26041412353516,63.92708206176758,,,,,,,,,,,,,,,,,,,,
93,0 days 00:00:30.355000,Move,,1,[129040384],,,30355.0,,,,113.84375,67.63541412353516,,,,,,,,,,,,,,,,,,,,
96,0 days 00:00:32.383000,Gather,Goat,1,[128843775],,,32383.0,,,,97.6875,73.4375,2350.0,,,,,,,,,,,,,,,,,,,
97,0 days 00:00:32.591000,Gather,Goat,1,[128843775],,,32591.0,,,,97.6875,73.4375,2350.0,,,,,,,,,,,,,,,,,,,
98,0 days 00:00:32.799000,Gather,Goat,1,[128843775],,,32799.0,,,,97.6875,73.4375,2350.0,,,,,,,,,,,,,,,,,,,
99,0 days 00:00:32.994000,Gather Point,Goat,1,[1935],,,32994.0,,,,97.6875,73.4375,2350.0,1060.0,,,,,,,,,,,,,,,,,,
100,0 days 00:00:33.605000,Move,,1,[153616384],,,33605.0,,,,96.38541412353516,73.67708587646484,,,,,,,,,,,,,,,,,,,,
106,0 days 00:00:39.091000,Move,,1,[129040384],,,39091.0,,,,119.5,85.0,,,,,,,,,,,,,,,,,,,,
109,0 days 00:00:41.522000,Move,,1,[153944064],,,41522.0,,,,119.5,84.96875,,,,,,,,,,,,,,,,,,,,
110,0 days 00:00:41.730000,Move,,1,[153944064],,,41730.0,,,,119.5,84.8125,,,,,,,,,,,,,,,,,,,,
112,0 days 00:00:43.355000,Move,,1,[153812992],,,43355.0,,,,81.22916412353516,67.39583587646484,,,,,,,,,,,,,,,,,,,,
113,0 days 00:00:43.563000,Move,,1,[153812992],,,43563.0,,,,84.17708587646484,67.17708587646484,,,,,,,,,,,,,,,,,,,,
115,0 days 00:00:43.758000,Move,,1,[129171456],,,43758.0,,,,85.25,71.79166412353516,,,,,,,,,,,,,,,,,,,,
116,0 days 00:00:43.966000,Move,,1,[129171456],,,43966.0,,,,85.51041412353516,75.88541412353516,,,,,,,,,,,,,,,,,,,,
117,0 days 00:00:44.174000,Move,,1,[129171456],,,44174.0,,,,87.0625,79.60416412353516,,,,,,,,,,,,,,,,,,,,
118,0 days 00:00:44.369000,Move,,1,[129171456],,,44369.0,,,,90.98958587646484,81.57291412353516,,,,,,,,,,,,,,,,,,,,
119,0 days 00:00:44.577000,Move,,1,[129171456],,,44577.0,,,,96.57291412353516,77.32291412353516,,,,,,,,,,,,,,,,,,,,
121,0 days 00:00:45.799000,Move,,1,[153747456],,,45799.0,,,,78.30208587646484,102.05208587646484,,,,,,,,,,,,,,,,,,,,
122,0 days 00:00:45.994000,Move,,1,[153747456],,,45994.0,,,,81.97916412353516,106.10416412353516,,,,,,,,,,,,,,,,,,,,
123,0 days 00:00:46.202000,Move,,1,[153747456],,,46202.0,,,,90.53125,105.11458587646484,,,,,,,,,,,,,,,,,,,,
124,0 days 00:00:46.397000,Move,,1,[153747456],,,46397.0,,,,96.875,100.16666412353516,,,,,,,,,,,,,,,,,,,,
126,0 days 00:00:47.008000,Move,,1,[153747456],,,47008.0,,,,106.73958587646484,85.32291412353516,,,,,,,,,,,,,,,,,,,,
128,0 days 00:00:48.022000,Move,,1,[129040384],,,48022.0,,,,116.28385162353516,88.98697662353516,,,,,,,,,,,,,,,,,,,,
129,0 days 00:00:48.230000,Move,,1,[129040384],,,48230.0,,,,117.22916412353516,88.64583587646484,,,,,,,,,,,,,,,,,,,,
132,0 days 00:00:50.869000,Move,,1,[129171456],,,50869.0,,,,119.5,94.0,,,,,,,,,,,,,,,,,,,,
133,0 days 00:00:51.077000,Move,,1,[129171456],,,51077.0,,,,119.5,94.0,,,,,,,,,,,,,,,,,,,,
135,0 days 00:00:51.272000,Move,,1,[154075136],,,51272.0,,,,119.5,92.0,,,,,,,,,,,,,,,,,,,,
138,0 days 00:00:53.716000,Move,,1,[153616384],,,53716.0,,,,97.75,73.5,,,,,,,,,,,,,,,,,,,,
139,0 days 00:00:53.716000,Move,,1,[153616384],,,53716.0,,,,97.75,73.5,,,,,,,,,,,,,,,,,,,,
141,0 days 00:00:54.522000,Order,,1,"[164102143, 128778240, 128253952, 128385024, 164298752]",,,54522.0,,,,96.5296401977539,73.4034194946289,2344.0,,,,,,,,,,,,,,,,,,,
142,0 days 00:00:55.133000,Move,,1,[129040384],,,55133.0,,,,119.5,86.0,,,,,,,,,,,,,,,,,,,,
143,0 days 00:00:55.952000,Move,,1,[129040384],,,55952.0,,,,119.5,84.0,,,,,,,,,,,,,,,,,,,,
144,0 days 00:00:56.147000,Move,,1,[129040384],,,56147.0,,,,119.5,84.0,,,,,,,,,,,,,,,,,,,,
145,0 days 00:00:56.355000,Move,,1,[129040384],,,56355.0,,,,119.5,84.0,,,,,,,,,,,,,,,,,,,,
150,0 days 00:00:58.383000,Move,,1,[153812992],,,58383.0,,,,85.69791412353516,75.69791412353516,,,,,,,,,,,,,,,,,,,,
151,0 days 00:00:58.591000,Move,,1,[153812992],,,58591.0,,,,85.41666412353516,78.04166412353516,,,,,,,,,,,,,,,,,,,,
152,0 days 00:00:58.799000,Move,,1,[153812992],,,58799.0,,,,87.03125,80.98958587646484,,,,,,,,,,,,,,,,,,,,
153,0 days 00:00:58.994000,Move,,1,[153812992],,,58994.0,,,,89.54166412353516,82.45833587646484,,,,,,,,,,,,,,,,,,,,
155,0 days 00:00:59.202000,Move,,1,[153812992],,,59202.0,,,,90.96875,81.92708587646484,,,,,,,,,,,,,,,,,,,,
157,0 days 00:00:59.605000,Move,,1,[153812992],,,59605.0,,,,94.63541412353516,71.96875,,,,,,,,,,,,,,,,,,,,
159,0 days 00:01:00.619000,Move,,1,[129040384],,,60619.0,,,,119.5,85.0,,,,,,,,,,,,,,,,,,,,
160,0 days 00:01:00.827000,Move,,1,[129040384],,,60827.0,,,,119.17708587646484,92.01041412353516,,,,,,,,,,,,,,,,,,,,
166,0 days 00:01:02.049000,Move,,1,[129040384],,,62049.0,,,,116.52083587646484,91.5625,,,,,,,,,,,,,,,,,,,,
167,0 days 00:01:02.244000,Move,,1,[129040384],,,62244.0,,,,112.71875,94.51041412353516,,,,,,,,,,,,,,,,,,,,
168,0 days 00:01:02.452000,Move,,1,[129040384],,,62452.0,,,,106.26041412353516,92.55208587646484,,,,,,,,,,,,,,,,,,,,
170,0 days 00:01:02.647000,Move,,1,[129171456],,,62647.0,,,,102.92708587646484,91.30208587646484,,,,,,,,,,,,,,,,,,,,
175,0 days 00:01:08.133000,Move,,1,[129171456],,,68133.0,,,,101.51041412353516,99.88541412353516,,,,,,,,,,,,,,,,,,,,
177,0 days 00:01:08.341000,Move,,1,[153681920],,,68341.0,,,,101.38541412353516,97.80208587646484,,,,,,,,,,,,,,,,,,,,
179,0 days 00:01:08.549000,Move,,1,[153681920],,,68549.0,,,,101.625,96.20833587646484,,,,,,,,,,,,,,,,,,,,
181,0 days 00:01:10.772000,Move,,1,[153812992],,,70772.0,,,,86.03125,80.44791412353516,,,,,,,,,,,,,,,,,,,,
182,0 days 00:01:11.188000,Move,,1,[153812992],,,71188.0,,,,89.26041412353516,81.51041412353516,,,,,,,,,,,,,,,,,,,,
183,0 days 00:01:11.383000,Move,,1,[153812992],,,71383.0,,,,90.41666412353516,82.41666412353516,,,,,,,,,,,,,,,,,,,,
184,0 days 00:01:11.591000,Move,,1,[153812992],,,71591.0,,,,95.19791412353516,74.15625,,,,,,,,,,,,,,,,,,,,
187,0 days 00:01:12.397000,Move,,1,[129040384],,,72397.0,,,,103.40625,91.44791412353516,,,,,,,,,,,,,,,,,,,,
188,0 days 00:01:12.605000,Move,,1,[129040384],,,72605.0,,,,104.91666412353516,88.04166412353516,,,,,,,,,,,,,,,,,,,,
191,0 days 00:01:15.855000,Move,,1,[153747456],,,75855.0,,,,94.0625,99.89583587646484,,,,,,,,,,,,,,,,,,,,
192,0 days 00:01:16.063000,Move,,1,[153747456],,,76063.0,,,,93.08333587646484,98.20833587646484,,,,,,,,,,,,,,,,,,,,
193,0 days 00:01:16.258000,Move,,1,[153747456],,,76258.0,,,,88.02083587646484,100.3125,,,,,,,,,,,,,,,,,,,,
195,0 days 00:01:16.466000,Move,,1,[153747456],,,76466.0,,,,84.55208587646484,100.38541412353516,,,,,,,,,,,,,,,,,,,,
196,0 days 00:01:16.674000,Move,,1,[153747456],,,76674.0,,,,86.0625,96.5625,,,,,,,,,,,,,,,,,,,,
198,0 days 00:01:17.077000,Move,,1,[129171456],,,77077.0,,,,88.28125,90.15625,,,,,,,,,,,,,,,,,,,,
199,0 days 00:01:17.272000,Move,,1,[129171456],,,77272.0,,,,84.46875,90.46875,,,,,,,,,,,,,,,,,,,,
200,0 days 00:01:17.688000,Move,,1,[129171456],,,77688.0,,,,88.0,83.45833587646484,,,,,,,,,,,,,,,,,,,,
202,0 days 00:01:18.091000,Move,,1,[129040384],,,78091.0,,,,99.04166412353516,92.91666412353516,,,,,,,,,,,,,,,,,,,,
203,0 days 00:01:18.299000,Move,,1,[129040384],,,78299.0,,,,98.83333587646484,94.20833587646484,,,,,,,,,,,,,,,,,,,,
205,0 days 00:01:19.105000,Move,,1,[129040384],,,79105.0,,,,100.09375,92.76041412353516,,,,,,,,,,,,,,,,,,,,
206,0 days 00:01:19.313000,Move,,1,[129040384],,,79313.0,,,,98.96875,94.71875,,,,,,,,,,,,,,,,,,,,
207,0 days 00:01:19.508000,Move,,1,[129040384],,,79508.0,,,,98.26041412353516,95.55208587646484,,,,,,,,,,,,,,,,,,,,
209,0 days 00:01:20.119000,Move,,1,[154075136],,,80119.0,,,,98.07291412353516,97.36458587646484,,,,,,,,,,,,,,,,,,,,
210,0 days 00:01:20.522000,Move,,1,[154075136],,,80522.0,,,,109.82291412353516,110.07291412353516,,,,,,,,,,,,,,,,,,,,
215,0 days 00:01:22.563000,Gather,Goat,1,"[164102143, 128778240, 128253952, 153616384, 128385024, 164298752, 164429824]",,,82563.0,,,,97.6875,73.4375,2350.0,,,,,,,,,,,,,,,,,,,
217,0 days 00:01:22.966000,Queue,Villager,1,[1935],1.0,83.0,82966.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
220,0 days 00:01:24.383000,Move,,1,[153812992],,,84383.0,,,,95.69791412353516,74.48958587646484,,,,,,,,,,,,,,,,,,,,
221,0 days 00:01:24.591000,Move,,1,[153812992],,,84591.0,,,,95.86458587646484,74.28125,,,,,,,,,,,,,,,,,,,,
223,0 days 00:01:24.799000,Move,,1,[153812992],,,84799.0,,,,95.85416412353516,74.27083587646484,,,,,,,,,,,,,,,,,,,,
226,0 days 00:01:25.813000,Move,,1,[129040384],,,85813.0,,,,101.75,107.125,,,,,,,,,,,,,,,,,,,,
227,0 days 00:01:26.008000,Move,,1,[129040384],,,86008.0,,,,101.58333587646484,107.08333587646484,,,,,,,,,,,,,,,,,,,,
229,0 days 00:01:27.022000,Move,,1,[153747456],,,87022.0,,,,90.27083587646484,98.35416412353516,,,,,,,,,,,,,,,,,,,,
230,0 days 00:01:27.230000,Move,,1,[153747456],,,87230.0,,,,88.26041412353516,98.67708587646484,,,,,,,,,,,,,,,,,,,,
231,0 days 00:01:27.438000,Move,,1,[153747456],,,87438.0,,,,85.125,100.29166412353516,,,,,,,,,,,,,,,,,,,,
232,0 days 00:01:27.633000,Move,,1,[153747456],,,87633.0,,,,83.97916412353516,99.14583587646484,,,,,,,,,,,,,,,,,,,,
233,0 days 00:01:28.647000,Move,,1,[153747456],,,88647.0,,,,80.09375,89.92708587646484,,,,,,,,,,,,,,,,,,,,
234,0 days 00:01:28.855000,Move,,1,[153747456],,,88855.0,,,,84.09375,90.34375,,,,,,,,,,,,,,,,,,,,
236,0 days 00:01:29.258000,Move,,1,[153944064],,,89258.0,,,,89.52083587646484,89.8125,,,,,,,,,,,,,,,,,,,,
239,0 days 00:01:29.674000,Move,,1,[153944064],,,89674.0,,,,95.47916412353516,81.27083587646484,,,,,,,,,,,,,,,,,,,,
243,0 days 00:01:30.688000,Move,,1,[129040384],,,90688.0,,,,92.32291412353516,113.15625,,,,,,,,,,,,,,,,,,,,
246,0 days 00:01:30.883000,Move,,1,[129040384],,,90883.0,,,,92.32291412353516,113.15625,,,,,,,,,,,,,,,,,,,,
248,0 days 00:01:32.105000,Move,,1,[129040384],,,92105.0,,,,91.75,113.83333587646484,,,,,,,,,,,,,,,,,,,,
250,0 days 00:01:33.730000,Move,,1,[129040384],,,93730.0,,,,69.1875,98.52083587646484,,,,,,,,,,,,,,,,,,,,
251,0 days 00:01:33.938000,Move,,1,[129040384],,,93938.0,,,,68.5625,98.1875,,,,,,,,,,,,,,,,,,,,
256,0 days 00:01:36.980000,Gather Point,Rhinoceros,1,[1935],,,96980.0,,,,90.5,57.5,2361.0,1139.0,,,,,,,,,,,,,,,,,,
258,0 days 00:01:38.202000,Move,,1,[153812992],,,98202.0,,,,94.80208587646484,72.88541412353516,,,,,,,,,,,,,,,,,,,,
259,0 days 00:01:38.813000,Move,,1,[129040384],,,98813.0,,,,78.47916412353516,92.5625,,,,,,,,,,,,,,,,,,,,
261,0 days 00:01:39.424000,Move,,1,[129040384],,,99424.0,,,,79.27083587646484,93.4375,,,,,,,,,,,,,,,,,,,,
264,0 days 00:01:40.022000,Move,,1,[153747456],,,100022.0,,,,95.14583587646484,77.0625,,,,,,,,,,,,,,,,,,,,
265,0 days 00:01:40.438000,Move,,1,[153747456],,,100438.0,,,,95.55208587646484,76.55208587646484,,,,,,,,,,,,,,,,,,,,
267,0 days 00:01:40.633000,Move,,1,[153747456],,,100633.0,,,,96.66666412353516,75.16666412353516,,,,,,,,,,,,,,,,,,,,
268,0 days 00:01:40.841000,Move,,1,[153747456],,,100841.0,,,,98.88541412353516,73.92708587646484,,,,,,,,,,,,,,,,,,,,
270,0 days 00:01:41.855000,Move,,1,[129040384],,,101855.0,,,,71.9375,88.35416412353516,,,,,,,,,,,,,,,,,,,,
273,0 days 00:01:42.258000,Move,,1,[129171456],,,102258.0,,,,68.0625,73.39583587646484,,,,,,,,,,,,,,,,,,,,
278,0 days 00:01:46.327000,Move,,1,[129171456],,,106327.0,,,,68.60416412353516,86.6875,,,,,,,,,,,,,,,,,,,,
279,0 days 00:01:46.730000,Move,,1,[129171456],,,106730.0,,,,67.33333587646484,85.79166412353516,,,,,,,,,,,,,,,,,,,,
281,0 days 00:01:46.938000,Move,,1,[129171456],,,106938.0,,,,68.8125,86.6875,,,,,,,,,,,,,,,,,,,,
283,0 days 00:01:47.133000,Move,,1,[129171456],,,107133.0,,,,68.77083587646484,86.3125,,,,,,,,,,,,,,,,,,,,
285,0 days 00:01:47.341000,Move,,1,[129171456],,,107341.0,,,,68.6875,86.02083587646484,,,,,,,,,,,,,,,,,,,,
290,0 days 00:01:53.022000,Move,,1,[164823040],,,113022.0,,,,96.58333587646484,74.75,,,,,,,,,,,,,,,,,,,,
291,0 days 00:01:53.841000,,,1,"[503040, 642304, 501504, 640768, 500992, 641792]",,,113841.0,,,,,,-1.0,,8.0,0.0,-1.0,-1.0,,,,,,,,,,,,,,
295,0 days 00:01:55.258000,Move,,1,[129040384],,,115258.0,,,,72.96875,85.42708587646484,,,,,,,,,,,,,,,,,,,,
296,0 days 00:01:55.674000,Move,,1,[129040384],,,115674.0,,,,68.79166412353516,82.45833587646484,,,,,,,,,,,,,,,,,,,,
297,0 days 00:01:55.869000,Move,,1,[129040384],,,115869.0,,,,67.6875,78.9375,,,,,,,,,,,,,,,,,,,,
299,0 days 00:01:56.480000,Move,,1,[129040384],,,116480.0,,,,77.60416412353516,53.97916793823242,,,,,,,,,,,,,,,,,,,,
300,0 days 00:01:56.883000,Queue,Villager,1,[1935],1.0,83.0,116883.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
302,0 days 00:01:57.702000,Move,,1,[164823040],,,117702.0,,,,97.20833587646484,75.54166412353516,,,,,,,,,,,,,,,,,,,,
304,0 days 00:01:58.508000,Gather Point,Tree (Dragon),1,[1935],,,118508.0,,,,109.5,72.5,1330.0,1051.0,,,,,,,,,,,,,,,,,,
305,0 days 00:01:58.716000,Gather Point,Tree (Dragon),1,[1935],,,118716.0,,,,110.5,72.5,1331.0,1051.0,,,,,,,,,,,,,,,,,,
307,0 days 00:01:59.522000,Gather Point,,1,[1935],,,119522.0,,,,109.6875,72.85416412353516,-1.0,-1.0,,,,,,,,,,,,,,,,,,
308,0 days 00:01:59.938000,Gather Point,Tree (Dragon),1,[1935],,,119938.0,,,,109.5,73.5,1349.0,1051.0,,,,,,,,,,,,,,,,,,
310,0 days 00:02:00.744000,Move,,1,"[154206208, 154337280]",,,120744.0,,,,96.97916412353516,74.39583587646484,,,,,,,,,,,,,,,,,,,,
311,0 days 00:02:00.952000,Move,,1,"[154206208, 154337280]",,,120952.0,,,,96.45833587646484,74.58333587646484,,,,,,,,,,,,,,,,,,,,
315,0 days 00:02:03.591000,Move,,1,[154075136],,,123591.0,,,,96.5625,74.5625,,,,,,,,,,,,,,,,,,,,
316,0 days 00:02:05.008000,Garrison,,1,"[640768, 503040, 500992, 642304, 501504, 641792]",,,125008.0,,,,,,1935.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,,
318,0 days 00:02:05.424000,Gather,Rhinoceros,1,[126877695],,,125424.0,,,,94.96187591552734,68.59733581542969,2361.0,,,,,,,,,,,,,,,,,,,
319,0 days 00:02:06.022000,Order,,1,[164888575],,,126022.0,,,,97.75,73.5,2344.0,,,,,,,,,,,,,,,,,,,
321,0 days 00:02:06.230000,Move,,1,[129171456],,,126230.0,,,,96.9375,73.89583587646484,,,,,,,,,,,,,,,,,,,,
324,0 days 00:02:06.841000,Move,,1,[129171456],,,126841.0,,,,97.26041412353516,75.05208587646484,,,,,,,,,,,,,,,,,,,,
325,0 days 00:02:07.049000,Move,,1,[129171456],,,127049.0,,,,97.30208587646484,75.09375,,,,,,,,,,,,,,,,,,,,
326,0 days 00:02:08.258000,Gather Point,Rhinoceros,1,[1935],,,128258.0,,,,95.70674133300781,70.95014190673828,2361.0,1139.0,,,,,,,,,,,,,,,,,,
327,0 days 00:02:08.466000,Ungarrison,,1,[1935],,,128466.0,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,,
328,0 days 00:02:08.869000,Gather,Rhinoceros,1,[164888575],,,128869.0,,,,95.70674133300781,70.95014190673828,2361.0,,,,,,,,,,,,,,,,,,,
329,0 days 00:02:09.077000,Queue,Villager,1,[1935],1.0,83.0,129077.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
331,0 days 00:02:10.091000,Move,,1,[153812992],,,130091.0,,,,97.22916412353516,75.02083587646484,,,,,,,,,,,,,,,,,,,,
332,0 days 00:02:10.299000,Move,,1,[153812992],,,130299.0,,,,97.38541412353516,75.17708587646484,,,,,,,,,,,,,,,,,,,,
335,0 days 00:02:11.105000,Move,,1,[129040384],,,131105.0,,,,72.6875,58.77083206176758,,,,,,,,,,,,,,,,,,,,
336,0 days 00:02:11.313000,Move,,1,[129040384],,,131313.0,,,,78.85416412353516,55.1875,,,,,,,,,,,,,,,,,,,,
337,0 days 00:02:11.508000,Move,,1,[129040384],,,131508.0,,,,78.69791412353516,54.90625,,,,,,,,,,,,,,,,,,,,
366,0 days 00:02:34.674000,Move,,1,"[154402816, 154533888]",,,154674.0,,,,90.1875,68.0625,,,,,,,,,,,,,,,,,,,,
367,0 days 00:02:35.077000,Move,,1,"[154402816, 154533888]",,,155077.0,,,,94.1875,76.9375,,,,,,,,,,,,,,,,,,,,
368,0 days 00:02:35.272000,Move,,1,[129040384],,,155272.0,,,,95.89583587646484,74.5625,,,,,,,,,,,,,,,,,,,,
369,0 days 00:02:35.688000,Move,,1,[129040384],,,155688.0,,,,87.82291412353516,49.36458206176758,,,,,,,,,,,,,,,,,,,,
370,0 days 00:02:35.883000,Move,,1,[129040384],,,155883.0,,,,89.6875,47.89583206176758,,,,,,,,,,,,,,,,,,,,
