,class_id,object_id,instance_id,index,position,name,x,y,Fruit Bush,Gold Mine,Stone Mine,Tree,BetweenPlayers,DistancePlayer1_x,DistancePlayer2_x,ClosestPlayer_x,ClosestPlayer_y,DistancePlayer1_y,DistancePlayer2_y
67,30,649,1870,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
68,30,649,1871,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
69,30,649,1872,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
70,30,649,1873,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
71,30,649,1874,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
72,30,649,1875,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
73,30,649,1876,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
74,30,649,1877,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
75,30,649,1878,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
76,30,649,1879,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
77,30,649,1880,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
78,30,649,1881,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
79,30,649,1882,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
80,30,649,1883,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
81,30,649,1884,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
82,30,649,1885,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
83,30,649,1886,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
84,30,649,1887,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
85,30,649,1888,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
86,30,649,1889,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
87,30,649,1890,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
88,30,649,1891,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
89,30,649,1892,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
90,30,649,1893,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
91,30,649,1894,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
92,30,649,1895,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
93,30,649,1896,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
94,30,649,1897,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
95,30,649,1898,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
96,30,649,1899,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
97,30,649,1900,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
98,30,649,1901,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
99,30,649,1902,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
100,30,649,1903,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
101,30,649,1904,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
102,30,649,1905,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
103,30,649,1906,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
104,30,649,1907,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
105,30,649,1908,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
106,30,649,1909,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
107,30,649,1910,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
108,30,649,1911,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
109,30,649,1912,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
110,30,649,1913,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
111,30,649,1914,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
112,30,649,1915,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
113,30,649,1916,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
114,30,649,1917,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
115,30,649,1918,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
116,30,649,1919,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
117,30,649,1920,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
118,30,649,1921,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
119,30,649,1922,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
120,30,649,1923,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
121,30,649,1924,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
122,30,649,1925,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
123,30,649,1926,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
124,30,649,1927,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
125,30,649,1928,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
126,30,649,1929,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
127,30,649,1930,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
128,30,649,1931,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
129,30,649,1932,0,"{'x': 97.0, 'y': 72.0}",,97.0,72.0,,,,,,0.0,80.36168241145776,1.0,1.0,0.0,80.36168241145776
130,30,649,1933,0,"{'x': 20.0, 'y': 49.0}",,20.0,49.0,,,,,,80.36168241145776,0.0,2.0,2.0,80.36168241145776,0.0
131,30,649,1948,0,"{'x': 103.0, 'y': 72.0}",,103.0,72.0,,,,,,6.0,86.1278120005379,1.0,1.0,6.0,86.1278120005379
132,30,649,1949,0,"{'x': 91.0, 'y': 72.0}",,91.0,72.0,,,,,,6.0,74.63243262818116,1.0,1.0,6.0,74.63243262818116
133,30,649,1950,0,"{'x': 97.0, 'y': 66.0}",,97.0,66.0,,,,,,6.0,78.85429601486528,1.0,1.0,6.0,78.85429601486528
134,30,649,1951,0,"{'x': 20.0, 'y': 43.0}",,20.0,43.0,,,,,,82.28000972289685,6.0,2.0,2.0,82.28000972289685,6.0
135,30,649,1952,0,"{'x': 20.0, 'y': 55.0}",,20.0,55.0,,,,,,78.85429601486528,6.0,2.0,2.0,78.85429601486528,6.0
136,30,649,1953,0,"{'x': 26.0, 'y': 49.0}",,26.0,49.0,,,,,,74.63243262818116,6.0,2.0,2.0,74.63243262818116,6.0
137,30,649,1954,0,"{'x': 97.0, 'y': 78.0}",,97.0,78.0,,,,,,6.0,82.28000972289685,1.0,1.0,6.0,82.28000972289685
138,30,649,1955,0,"{'x': 14.0, 'y': 49.0}",,14.0,49.0,,,,,,86.1278120005379,6.0,2.0,2.0,86.1278120005379,6.0
139,30,649,1982,0,"{'x': 97.0, 'y': 83.0}",,97.0,83.0,,,,,,11.0,84.17244204607586,1.0,1.0,11.0,84.17244204607586
140,30,649,1983,0,"{'x': 86.0, 'y': 72.0}",,86.0,72.0,,,,,,11.0,69.8927750200262,1.0,1.0,11.0,69.8927750200262
141,30,649,1984,0,"{'x': 97.0, 'y': 61.0}",,97.0,61.0,,,,,,11.0,77.92945527847606,1.0,1.0,11.0,77.92945527847606
142,30,649,1985,0,"{'x': 108.0, 'y': 72.0}",,108.0,72.0,,,,,,11.0,90.95603333479313,1.0,1.0,11.0,90.95603333479313
143,30,649,1986,0,"{'x': 20.0, 'y': 60.0}",,20.0,60.0,,,,,,77.92945527847606,11.0,2.0,2.0,77.92945527847606,11.0
144,30,649,1987,0,"{'x': 31.0, 'y': 49.0}",,31.0,49.0,,,,,,69.8927750200262,11.0,2.0,2.0,69.8927750200262,11.0
145,30,649,1988,0,"{'x': 9.0, 'y': 49.0}",,9.0,49.0,,,,,,90.95603333479313,11.0,2.0,2.0,90.95603333479313,11.0
146,30,649,1989,0,"{'x': 20.0, 'y': 38.0}",,20.0,38.0,,,,,,84.17244204607586,11.0,2.0,2.0,84.17244204607586,11.0
147,10,1059,1990,0,"{'x': 104.5, 'y': 83.5}",Fruit Bush,104.5,83.5,2.0,,,,False,13.729530217745982,91.27157279240892,1.0,1.0,13.729530217745982,91.27157279240892
148,10,1059,1991,0,"{'x': 104.5, 'y': 84.5}",Fruit Bush,104.5,84.5,2.0,,,,False,14.577379737113251,91.65424158215484,1.0,1.0,14.577379737113251,91.65424158215484
149,10,1059,1992,0,"{'x': 105.5, 'y': 83.5}",Fruit Bush,105.5,83.5,2.0,,,,False,14.300349646075091,92.19815616377586,1.0,1.0,14.300349646075091,92.19815616377586
150,10,1059,1993,0,"{'x': 105.5, 'y': 82.5}",Fruit Bush,105.5,82.5,2.0,,,,False,13.509256086106296,91.82864476839457,1.0,1.0,13.509256086106296,91.82864476839457
151,10,1059,1994,0,"{'x': 104.5, 'y': 82.5}",Fruit Bush,104.5,82.5,2.0,,,,False,12.90348790056394,90.89829481348922,1.0,1.0,12.90348790056394,90.89829481348922
152,10,1059,1995,0,"{'x': 105.5, 'y': 84.5}",Fruit Bush,105.5,84.5,2.0,,,,False,15.116216457830975,92.57699498255492,1.0,1.0,15.116216457830975,92.57699498255492
153,10,1059,1996,0,"{'x': 27.5, 'y': 60.5}",Fruit Bush,27.5,60.5,1.0,,,,True,70.44501401802685,13.729530217745982,2.0,2.0,70.44501401802685,13.729530217745982
154,10,1059,1997,0,"{'x': 28.5, 'y': 60.5}",Fruit Bush,28.5,60.5,1.0,,,,True,69.45862077525007,14.300349646075091,2.0,2.0,69.45862077525007,14.300349646075091
155,10,1059,1998,0,"{'x': 28.5, 'y': 61.5}",Fruit Bush,28.5,61.5,1.0,,,,True,69.3000721500346,15.116216457830975,2.0,2.0,69.3000721500346,15.116216457830975
156,10,1059,1999,0,"{'x': 27.5, 'y': 61.5}",Fruit Bush,27.5,61.5,1.0,,,,True,70.28869041318099,14.577379737113251,2.0,2.0,70.28869041318099,14.577379737113251
157,10,1059,2000,0,"{'x': 27.5, 'y': 59.5}",Fruit Bush,27.5,59.5,1.0,,,,True,70.61515418095468,12.90348790056394,2.0,2.0,70.61515418095468,12.90348790056394
158,10,1059,2001,0,"{'x': 26.5, 'y': 59.5}",Fruit Bush,26.5,59.5,1.0,,,,True,71.59958100436063,12.349089035228468,2.0,2.0,71.59958100436063,12.349089035228468
159,30,649,2002,0,"{'x': 112.0, 'y': 82.0}",,112.0,82.0,,,,,,18.027756377319946,97.73944955850733,1.0,1.0,18.027756377319946,97.73944955850733
160,30,649,2003,0,"{'x': 97.0, 'y': 84.0}",,97.0,84.0,,,,,,12.0,84.581321815162,1.0,1.0,12.0,84.581321815162
161,30,649,2004,0,"{'x': 94.0, 'y': 94.0}",,94.0,94.0,,,,,,22.20360331117452,86.6083136886985,1.0,1.0,22.20360331117452,86.6083136886985
162,30,649,2005,0,"{'x': 103.0, 'y': 78.0}",,103.0,78.0,,,,,,8.48528137423857,87.92041856133307,1.0,1.0,8.48528137423857,87.92041856133307
163,30,649,2006,0,"{'x': 113.0, 'y': 72.0}",,113.0,72.0,,,,,,16.0,95.80187889597991,1.0,1.0,16.0,95.80187889597991
164,30,649,2007,0,"{'x': 112.0, 'y': 96.0}",,112.0,96.0,,,,,,28.30194339616981,103.31021246711285,1.0,1.0,28.30194339616981,103.31021246711285
165,30,649,2008,0,"{'x': 105.0, 'y': 92.0}",,105.0,92.0,,,,,,21.540659228538015,95.25754563287887,1.0,1.0,21.540659228538015,95.25754563287887
166,30,649,2009,0,"{'x': 98.0, 'y': 71.0}",,98.0,71.0,,,,,,1.4142135623730951,81.04319835741924,1.0,1.0,1.4142135623730951,81.04319835741924
167,30,649,2010,0,"{'x': 92.0, 'y': 76.0}",,92.0,76.0,,,,,,6.4031242374328485,76.89603370785778,1.0,1.0,6.4031242374328485,76.89603370785778
168,30,649,2011,0,"{'x': 116.0, 'y': 89.0}",,116.0,89.0,,,,,,25.495097567963924,104.0,1.0,1.0,25.495097567963924,104.0
169,30,649,2012,0,"{'x': 114.0, 'y': 77.0}",,114.0,77.0,,,,,,17.72004514666935,98.08159868191383,1.0,1.0,17.72004514666935,98.08159868191383
170,30,649,2013,0,"{'x': 108.0, 'y': 73.0}",,108.0,73.0,,,,,,11.045361017187261,91.21403400793103,1.0,1.0,11.045361017187261,91.21403400793103
171,30,649,2014,0,"{'x': 99.0, 'y': 90.0}",,99.0,90.0,,,,,,18.110770276274835,89.00561780022652,1.0,1.0,18.110770276274835,89.00561780022652
172,30,649,2015,0,"{'x': 92.0, 'y': 81.0}",,92.0,81.0,,,,,,10.295630140987,78.79086241436883,1.0,1.0,10.295630140987,78.79086241436883
173,30,649,2016,0,"{'x': 111.0, 'y': 91.0}",,111.0,91.0,,,,,,23.600847442411894,100.22474744293447,1.0,1.0,23.600847442411894,100.22474744293447
